variabel,p_def,default
6,0.024767298088497976,0
0,0.015412380330465715,0
3,0.014761985525334722,1
0,0.022492257895930293,0
8,0.09213768060563439,0
0,0.00412863643323976,0
0,0.01522729408033638,0
5,0.00885275429127561,0
6,0.027605642905211655,0
0,0.0037759777728650604,0
0,0.0010219480554149972,0
8,0.007229483238625791,0
0,0.022228502609070958,0
7,0.016030218055716472,0
0,0.027811814812661304,0
15,0.10376919538437421,0
1,0.010854641628876728,0
0,0.06712599633786331,0
6,0.009434125250229937,0
0,0.006987975191940235,0
10,0.01477056016411201,0
0,0.009895821249301924,0
5,0.03495922642388277,0
0,0.02436729983998376,0
0,0.01310963664570454,0
4,0.012623688203275939,0
10,0.016400939088621346,0
9,0.002031552399738639,0
7,0.012176599297227432,0
0,0.0016327298907323103,0
5,0.02898077372047389,0
9,0.004720585310207851,0
6,0.018327242565111087,0
0,0.014952278408553517,0
4,0.0022892585519346934,0
0,0.009355727313248614,0
0,0.06990329314510244,0
0,0.007494184366414773,0
0,0.007587798324546593,0
7,0.026907347716568202,0
0,0.0520791257007194,0
1,0.026900801889445592,0
0,0.04468335790584728,0
9,0.03781153024088912,0
2,0.03969064297010189,0
1,0.02518084675939402,0
0,0.008237076837281922,0
0,0.002128436349986604,0
3,0.01905891996934838,0
14,0.06115509736657398,0
14,0.06580816967796346,0
7,0.008964653301537943,0
0,0.010052982545686005,0
6,0.022657864320839213,0
0,0.01392599405732696,0
0,0.0132223754111722,0
0,0.02703511464437535,0
3,0.010530504364430928,0
10,0.011177321937912509,0
1,0.003029406744694927,0
0,0.024515581059813055,1
9,0.016468233446864374,0
0,0.007585344563988485,0
0,0.0016133185114687498,0
4,0.07288767010797573,1
0,0.017934700275733958,0
3,0.008163134163497357,0
4,0.0043761009346722805,0
0,0.019912340744371825,0
0,0.0035868860427054907,0
3,0.007273385179742963,0
10,0.0182917564655075,0
0,0.02484189566193119,0
8,0.00021482280097505384,0
6,0.02071217366412809,0
0,0.0036630339449755258,0
1,0.02617203969625745,0
0,0.02045889986336397,0
4,0.019066075177260312,0
1,0.054941139017920006,0
7,0.004330678490306853,0
2,0.008768131923704712,0
0,0.013084015645589742,0
3,0.007541575746858952,0
6,0.022568432019479518,0
6,0.00010766907009684389,0
9,0.0033648588293946524,0
0,0.005415556521399682,0
0,0.028993558430994697,0
5,0.012555928657994398,0
0,0.004590379262467565,0
0,0.007097867933229143,0
0,0.013706367011392809,0
2,0.015641020349028128,0
10,0.03132331343053183,0
2,0.005442596180629147,0
10,0.016200077962506866,0
0,0.015235335053617339,0
6,0.033808233306084415,0
9,0.01992409905917335,0
0,0.0016486355317138828,0
0,0.0017611706976051068,0
9,0.0315842213358788,0
4,0.01203464496557611,0
0,0.053994989143572,0
8,0.05675948420848803,0
0,0.016104441838230187,0
5,0.04814325970119894,0
10,0.014258689919278714,1
0,0.0036065579764948887,0
4,0.030500280469064462,0
0,0.0015538515092942027,0
9,0.0005271038674365731,0
0,0.010713967698808016,0
0,0.008098903045894404,0
7,0.0062649372318954915,0
3,0.062278913325892034,1
3,0.016086574717457235,0
3,0.002930867935624085,0
0,0.003337535877482276,0
9,0.00732592571155539,0
0,0.04566949265366643,0
14,0.05856334035283053,0
13,0.17422979839088487,0
0,0.0019522746249521872,0
0,0.02014017676967276,0
0,0.008244581732527649,0
5,0.035536239711177,0
4,0.03429341103907527,0
5,0.0027949931252994427,0
0,0.006652037173317645,0
0,0.008481252928770272,0
0,0.05602221126986859,0
0,0.023711286734098187,0
0,0.030168637235859164,0
0,0.010925886083733589,0
2,0.016673174882573895,0
2,0.041053390769055155,0
0,0.02212046775195728,0
0,0.008530623821879153,0
3,0.02111022129652286,0
0,0.018074608721389662,0
0,0.0012061510730851995,0
0,0.03220377314883228,0
0,0.008059531653835977,0
0,0.012434077417197459,0
10,0.016296319496175424,0
1,0.03206604170045295,0
5,0.00813865677665803,0
0,0.0021968258410347296,0
4,0.002778740621673017,0
0,0.005593639623957336,0
0,0.0036754631481703054,0
0,0.008667124980411745,0
0,0.0033291595439954927,0
0,0.01969369066557065,0
0,0.010882203465316622,0
0,0.0061939448243621895,0
0,0.00025920232648833397,0
0,0.045458698051661334,0
0,0.02036243194199756,0
6,0.035551291371645644,0
0,0.0010321194119525328,0
0,0.01536284883548246,0
4,0.0025516407955883925,0
0,0.019362262729800146,0
10,0.02706164842818557,0
8,0.012617763351613711,0
9,0.008546503557693761,0
2,0.021183984866144243,0
0,0.005672358546862921,0
9,0.003726795873841333,0
10,0.009783192038086032,0
0,0.01691337112800228,0
6,0.005023008776707235,0
9,0.07875486036710337,0
13,0.04707756729117529,0
0,0.035324657681688076,0
3,0.04532304968868186,0
5,0.007984797883374745,0
0,0.017858255010696027,0
0,0.023737662191307445,0
1,0.0426205262963976,0
9,0.016020337088073343,0
9,0.05011722976929567,0
0,0.010443312262181134,0
0,0.04062129986141908,0
0,0.001490051304238222,0
14,0.05157439477706187,0
11,0.02858638339173365,0
0,0.02061247060662653,0
0,0.021983413212257875,0
2,0.0413676428907937,0
3,0.016584001195429555,0
4,0.018291406611140655,0
0,0.015094901301574752,0
0,0.005572813839719807,0
0,0.029862186973768995,0
0,0.005366919666515478,0
0,0.0021935994377408684,0
0,0.042225933730742675,0
0,0.00010611011378957265,0
3,0.012307741055311025,0
8,0.005956068654351705,0
4,0.008914743233007918,0
0,0.0007025234604309082,0
0,0.019990562783847754,0
0,0.015614891179930568,0
0,0.04530116541650821,0
0,0.034506605577812446,0
4,0.03924522910224089,0
8,0.01831321566400539,0
8,0.0061811660402854175,0
0,0.005065536033211661,0
9,0.029332051494847834,0
0,0.015130707475839776,0
0,0.0419229297215248,0
8,0.006899952518272015,0
2,0.011147509785295566,0
8,0.013715791746867581,0
9,0.02493857486459727,0
5,0.00031897368375123853,0
2,0.002109547825902729,0
0,0.032427408507186326,0
0,0.0010274281785051886,0
5,0.007325736621116248,0
5,0.019689151577760064,0
5,0.02069034405877454,0
0,0.00474844240164104,0
0,0.0021139926661516034,0
15,0.07729936686628275,0
6,0.0036434499633068757,0
10,0.018772698364446117,0
11,0.025924372659021915,0
5,0.021895108219895047,0
0,0.0006050385869534235,0
2,0.019233824292313812,0
0,0.010831649911626336,0
0,0.019233550343390013,0
2,0.09440443930504985,0
0,0.016312336823428905,0
0,0.01169330943494145,0
10,0.01160702411168025,0
0,0.00035746081842170447,0
0,0.012749954978413866,0
7,0.06428172157996338,0
5,0.013295403902048305,1
0,0.008308240284275174,0
0,0.007540760792679733,0
0,0.03424904272825022,0
8,0.02442640081773195,0
0,0.010777538420092247,0
0,0.05631646463872612,0
2,0.006121675122024616,0
5,0.009092049748237286,0
9,0.0007720021036963254,0
0,0.0012011339192436886,0
7,0.034877368195768005,0
0,0.023927983848028234,0
0,0.004625859358931816,0
5,0.011050873836199897,0
0,0.02393530088397233,0
2,0.00817651440373255,0
0,0.004237946168941005,0
0,0.06013611717601193,0
7,0.05660087617627413,0
0,0.012363784393196249,0
5,0.019377561993268805,0
5,0.0021498243965941844,0
0,0.016575336593656852,0
12,0.02944535484163923,0
0,0.02877694637389021,0
0,0.004418627764799253,0
9,0.005551737295104543,0
0,0.013474778932918216,0
0,0.010485374503902776,0
1,0.010400081778342472,0
8,0.02100042980098611,0
0,0.0004458577900334844,0
11,0.019942830093759537,0
3,0.011984338240463074,0
0,0.027489267876603524,0
0,0.013832183810033292,0
0,0.005956583917946096,0
0,0.050435389376180445,0
4,0.001990918150315682,0
0,0.019103711849545294,0
5,0.02019306788573227,0
0,0.02063985529338476,0
0,0.0009103981909887895,0
6,0.0034785182255831475,0
0,0.01436220095329035,0
0,0.02087759061898937,0
4,0.07432711804453745,0
0,0.0717407949400058,0
8,0.03510675659854959,0
3,0.017865631484686232,0
0,0.02644156587980693,0
0,0.0006353825489766328,0
10,0.0353739327639456,0
0,0.008005320679215805,0
10,0.026728603110797673,0
0,0.00017451259139461054,0
0,0.0027112562165129096,0
7,0.0027809819063883278,0
0,0.003746617078082794,0
0,0.023036975515164135,0
0,0.02822610224788768,0
9,0.02905087452178468,0
0,0.0004040458578774768,0
6,0.012778011075712454,0
8,0.05314667173916113,0
7,0.019897379647904903,0
8,0.010227799543886336,0
0,0.054063588784064455,1
0,0.006068459443624297,0
8,0.03987837533868653,0
1,0.00030212351405506247,0
14,0.050957674188574595,0
10,0.011036860348610136,0
3,0.03465041299405819,0
12,0.038844504936664796,0
0,0.023427429089884603,0
0,0.0028339502500387397,0
9,0.0074777043608289465,0
0,0.025758349857350635,0
0,0.014987943038882868,0
0,0.041074868470287684,0
0,0.01266010092152387,0
16,0.11422650853287156,0
0,0.00886961069760905,0
0,0.002575338271450789,0
0,0.04711309188570246,0
0,0.003970623272798941,0
0,0.026338736157456234,0
0,7.049011302313936e-05,0
6,0.005727055665553548,0
7,0.009952241061066297,0
2,0.0008926401517623605,0
7,0.013991199210057915,0
2,0.02611355313966292,0
2,0.008507381304754053,0
2,0.004507859559893665,0
0,0.015591934761538695,0
0,0.01522027678527456,0
0,0.009935161748783389,0
0,0.004382559913273391,0
0,0.012457505471488597,0
0,0.007900995083384012,0
3,0.002708784068112906,0
0,0.0006022008871068548,0
4,0.0010021274194793686,0
5,0.018374790755351804,0
11,0.04593371350375335,0
0,0.012832935504760074,0
5,0.05218866751448729,0
0,0.04155641488109854,0
0,0.005192607429378444,0
6,0.0033193966341857947,0
0,0.008147000064994882,0
9,0.11189447002721732,0
0,0.003128141449900782,0
6,0.001675181827535453,0
0,0.020687361861446138,0
3,0.02739873172336355,0
9,0.024094005947692888,0
2,0.01856829639627395,0
0,0.03881229891774247,0
0,0.01856114059277605,0
8,0.005629215450524485,0
3,0.01999417376377069,0
0,0.013643245217025611,0
7,0.05708538857374845,0
0,0.03279921840588293,0
1,0.0015476854880257936,0
0,0.00967223486281607,0
0,0.027975844353891135,0
0,0.004183279773843485,0
13,0.06751627137112884,0
0,0.0026946598753635888,0
11,0.021167010161724006,0
0,0.017074362149906146,0
0,0.0008669452493188233,0
0,0.0028417190774721528,0
5,0.0035821471565116443,0
6,0.021497044075397934,0
13,0.05312481915362758,0
2,0.01501819701827488,0
11,0.04364092661768765,0
10,0.012721387130997611,0
7,0.012500771513056641,0
0,0.015663435661931253,0
0,0.01085064295324355,0
13,0.057822686954240636,0
1,0.03212558004516274,0
0,0.014308673963511057,0
3,0.013126882392688142,0
0,0.0083447573834287,0
0,0.07731734483296036,0
0,0.0016514342067057103,0
0,0.001516586911211523,0
11,0.020596788290492395,0
9,0.04249731752284645,0
5,0.00812501558499599,0
5,0.010804052176713734,0
0,0.029700697998155834,0
0,0.0028472758413928927,0
0,0.012713522550907406,0
0,0.011390453081816248,0
0,0.01857247985721542,0
3,0.008287836857367767,0
0,0.0008743655248887798,0
0,0.012419870980628007,0
0,0.02879998874558225,0
6,0.022151656856032265,0
5,0.05513640807548335,1
0,0.0067297055609495515,0
0,0.05606682884667725,0
2,0.017056854148740516,0
0,0.0030380919359149386,0
9,0.04122471396002148,0
0,0.014521487753756628,0
0,0.022246890753047827,0
0,0.02484857384803596,0
3,0.012929725789641473,0
2,0.01374989467679949,0
1,0.0003270513742683145,0
8,0.007191506021133192,0
0,0.011576688485064409,0
0,0.020655048341041482,0
3,0.008731370064789341,0
9,0.016322641942867276,0
0,0.016884467482608214,0
10,0.09486345654175661,0
0,0.02913077384372943,0
0,0.0005683392256169421,0
0,0.015055824304339414,0
12,0.07679444586135388,1
0,0.05071727487971749,0
0,0.009709030089225138,0
0,0.0007843441889333318,0
1,0.011622431738141557,0
3,0.03817830219906087,0
8,0.0025895729614657088,0
7,0.035718837703280056,0
10,0.06080799803088136,0
7,0.005933351834526747,0
8,0.03942777111133511,1
5,0.003890183789507898,0
2,0.03308150564865335,1
0,0.0064894198819588226,0
11,0.020575041990834448,0
0,0.012567417188740658,0
9,0.004059159134617687,0
3,0.027204808061173872,0
0,0.020152911568572858,0
0,0.030126503304031566,0
1,0.00020064924844072614,0
0,0.0283316667941679,0
0,0.04245528402674492,0
3,0.0006852888888165115,0
3,0.01650082702062581,0
0,0.03868274388005335,0
3,0.0034072000053268444,0
6,0.019183337018668863,0
0,0.011285378811762614,0
7,0.008821990217509542,0
0,0.003627422566161967,0
10,0.02175224965747448,0
6,0.020344267590168278,0
5,0.004690110033399377,0
0,0.014699233571865802,0
10,0.01684085967516696,0
0,0.011256174283082938,0
3,0.017478708263525582,0
0,0.0062736291975828045,0
5,0.036422599476034136,0
8,0.021825377976669988,0
0,0.006014218376703321,0
1,0.004573474458083666,0
0,0.0492535406428796,0
0,0.030456537046441842,0
0,0.002959662293834561,0
0,0.0006130067749764537,0
7,0.03978690068903131,0
2,0.0018831183486011942,0
3,0.020820627360839308,1
0,0.0008455267569495167,0
0,0.006567181672917708,0
0,0.011528140488083639,0
0,0.02421906893467975,0
0,0.013377658917519603,0
0,0.029307842250257836,0
0,0.023626579807280966,0
0,0.005429281113267127,0
11,0.023114301166764505,0
9,0.018064170805609202,0
0,0.010462946728566569,0
9,0.047879416177650444,0
0,0.011676481118338727,0
0,0.006336802470089082,0
0,0.015063440723086454,0
0,0.00955720101938474,0
9,0.014686439436529931,0
0,0.006833338839384956,0
5,0.014153430289918629,0
0,0.019939207998155097,0
0,0.006665726984842023,0
1,0.03068259857818402,0
0,0.014693106958088304,0
14,0.0500162912245445,0
2,0.008113035639953982,0
9,0.014729346304654016,0
0,0.009283418662588638,0
1,0.027030803325499043,0
2,0.008032070337403161,0
0,0.03901179547467656,0
0,0.004104540693440486,0
0,0.014714695264908073,0
8,0.019076129825392862,0
2,0.08746114166317719,0
8,0.0009981229327909857,0
0,0.0004556452162512565,0
0,0.02130535499553759,0
11,0.08328806208718849,0
6,0.019997302958592665,0
0,0.03015525111329488,0
0,0.026841565152893137,0
3,0.0035769162492428697,0
0,0.02006231499224502,0
0,0.013326521516662906,0
4,0.05356029442117752,0
0,0.026928901121994118,0
0,0.012281561808524306,0
5,0.01033582151921441,0
10,0.01116995325612053,0
0,0.0037285102734205813,0
0,0.0032537607414217253,0
5,0.00011403580184441536,0
0,0.008842421850441592,0
4,0.045672057282522875,0
0,0.014561577547209393,0
9,0.009019330655276669,1
1,0.014703154943278576,0
0,0.00011713109624454672,0
9,0.0061088344806731875,0
12,0.02998306656373683,0
0,0.027688419123163277,0
10,0.015885369242725565,0
8,0.004774275047569902,0
0,0.01232332555754524,0
2,0.0023276889316571213,0
0,0.0031009785891377467,0
8,0.056208195544866495,0
0,0.011215278908521673,0
5,0.012740237122845652,0
0,0.010226640716341972,0
0,0.004921874604657634,0
0,0.00968832068074594,0
0,0.023568120867484943,0
1,0.04262508947389556,0
0,0.003522143496980825,0
5,0.008168918748835014,0
0,0.004385319227397208,0
0,0.0030009494223492846,0
0,0.006703058610709967,0
8,0.002862732368139997,0
13,0.04808732409800001,0
4,0.0022799101131952063,0
6,0.024521448851760518,0
2,0.002194733874951049,0
2,0.006776660111059575,0
0,0.013145194611612737,0
5,0.030273751471276297,0
5,0.01342453547255505,0
6,0.0053861453628097555,0
0,0.014198417543584939,0
5,5.5112334421272863e-05,0
6,0.05839614721362309,0
0,0.0012211229604549173,0
3,0.06578236741610163,0
0,0.012203275769504003,0
0,0.02787771688790588,0
1,0.04124044479626458,0
3,0.002024601764923891,0
0,0.006649601590410145,0
0,0.006401138648932407,0
0,0.010945404674930381,0
1,0.010777727196592828,0
0,0.046328431602185714,0
10,0.011138119420557733,0
10,0.018417012109865627,0
8,0.00974486801742992,0
0,0.045045596598799975,0
9,4.780023281642089e-05,0
0,0.02208435492663732,0
8,0.0009033315081946954,0
0,0.005657891286152909,0
1,0.0023065146272978764,0
0,0.025447901327146305,0
2,0.0022490166356991218,0
5,0.02755610979741713,0
2,0.007513808552089229,0
6,0.01550656074209426,0
6,0.01377690655323397,0
0,0.007299190507316375,0
0,0.0093413674014983,0
8,0.010644403856745683,0
5,0.03195553328290865,0
4,0.018070947696011568,0
5,0.000820511420682018,0
7,0.013949284971540899,0
0,0.0738095419348873,0
0,0.012542395710563654,0
0,0.008223060280361523,0
0,0.026776009158794457,0
5,0.05654327095666466,1
0,0.0048591169500325545,0
3,0.006312403813560626,0
9,0.007857721870620466,0
3,0.0175002639229768,0
0,0.007570294142045408,0
0,0.004653344914435648,0
2,0.0004121336091405378,0
6,0.014937094742264595,0
2,0.01819121686809643,0
9,0.02696029266612386,0
7,0.010568161450500104,0
0,0.00031587492534372494,0
0,0.005556380882754725,0
0,0.013675265203556657,0
9,0.009820670154951508,0
9,0.07774502891338918,0
0,0.008804881188431838,0
0,0.01751696303700377,0
0,0.04250045210491231,1
0,0.0010003540246331971,0
1,0.012628374151032027,1
0,0.0012208688690150283,0
5,0.00041147164883272394,0
11,0.03490423850710316,0
7,0.0008834935436802427,0
0,0.02083616517561848,0
7,0.006607295596437013,0
3,0.017826362761788086,0
3,0.0006508974695453262,0
0,0.04703358419841561,0
0,0.03365137581173254,0
12,0.03601710996614235,0
0,0.013583827989436978,0
0,0.014732188062089303,0
0,0.033919950888272335,0
0,0.00307372703195407,0
0,0.01719938323236749,0
9,0.025685211488792218,0
0,0.0014765873021757808,0
1,0.009429500149577552,0
0,0.018658779672978205,0
0,0.00848106454020321,0
0,0.02174714786313018,0
0,0.02601266368436398,0
0,0.0071559594577083096,0
5,0.022963771479840564,0
0,0.009728233235506426,0
6,0.043129841517223454,0
11,0.03649423800228679,0
4,0.00555282889090291,0
7,0.027807038448502706,0
0,0.010380565862437012,0
5,0.01651279757844429,0
10,0.021190919463156967,0
8,0.019541262822798583,0
1,0.007692912764464241,0
0,0.0037118853211099297,0
2,0.015234712315533206,0
1,0.003795090158486687,0
8,0.005387983576972871,0
0,0.06540082283139727,0
0,0.0018773279098029934,0
0,0.02499058362391479,0
0,0.006340378126472069,0
3,0.02041619542782194,0
0,0.009471774688709477,0
3,0.0033871596555851706,0
14,0.055637231758539796,0
11,0.03627915976235279,0
0,0.006280983871962176,0
0,0.012213145278055865,0
4,0.03496295202753446,0
12,0.03167426770198915,0
0,0.013135035092643037,0
2,0.0019203228124206066,0
0,0.02774443654368199,0
0,0.010390331309041285,0
14,0.05295551374252698,0
6,0.004141002215557865,0
0,0.0301043281453349,0
0,0.010405653929428733,0
8,0.032349181626253755,0
0,0.023553691358911687,0
0,0.01682707539086445,0
0,0.0065966829523935655,0
7,0.000370988524869059,0
9,0.004135404146172677,0
0,0.0031300634102386154,0
14,0.05510067968526628,0
2,0.07876516603248973,0
10,0.031199207530133215,0
0,0.002276657286753356,0
3,0.007784969833067612,0
10,0.025992940506526178,0
5,0.0025700303411787108,0
10,0.0230487207091633,0
0,0.010435174873874733,0
9,0.007475880693483872,0
0,0.02369996213683926,0
0,0.021457621083908664,0
0,0.02622640647280943,0
2,0.006968091378670504,0
11,0.0190104151781725,0
0,0.03208921523343256,0
0,0.05433369131157251,0
0,0.0003989205713152063,0
0,0.017725506889180925,0
0,0.006222553684908575,0
6,0.0032322250099517304,0
0,0.0062026187944428405,0
7,0.022931992834614997,0
8,0.0056073699883492905,0
0,0.016972736989290686,0
11,0.02823477183071927,0
0,0.01975027571376345,0
8,0.015191382994071505,0
7,0.028783027269732597,0
6,0.027087001988197884,0
1,0.0032798854043511413,0
9,0.024560575662723898,0
0,0.0030286406242993175,0
5,0.013877103344540752,0
1,0.014814390023300152,0
0,0.005324138842980632,0
0,0.005394598910122802,0
9,0.049820893458776036,0
0,0.07955519607230196,1
3,0.01219515453926955,0
9,0.015722869248564718,0
2,0.05310965675770841,0
0,0.02754852376102448,0
0,0.014392998582343495,0
9,0.012129709057090455,0
1,0.011612749142249945,0
8,0.028436240685184796,0
0,0.0036547234343998953,0
0,0.06267285184591327,0
0,0.01787221387264669,0
10,0.015440184917224983,0
0,0.008542454730504346,0
0,0.027307820344180344,0
9,0.055665466361418184,0
0,0.005775634837597754,0
10,0.018261916282624163,0
6,0.011174476036921078,0
0,0.006665391919530014,0
0,0.012680194692802306,0
10,0.01497171398902465,0
6,0.0716942676474422,0
9,0.02052904682221978,0
0,0.024726413020649398,0
0,0.018834868962283115,0
6,0.002575606826286854,0
2,0.0021171594912831122,0
0,0.006980383895682458,0
0,0.020698047903842935,0
0,0.009005618961936156,0
0,0.010036639319906806,0
0,0.030962723705325015,0
0,0.0034726883852885166,0
2,0.02126401350405707,0
10,0.029888576804153483,0
4,0.006107123759984444,0
0,0.00790916335926659,0
7,0.00218657462679989,0
2,0.004369817230579078,0
2,0.005365136862795652,0
4,0.028269429296758658,0
14,0.062163637008633144,0
0,0.021707783074546773,0
2,0.017120942372723828,0
7,0.017314382736054314,0
18,0.08877120988605454,0
7,0.09638615374103164,1
5,0.04428918937076227,0
0,0.00540193860046751,0
3,0.021599238197689698,0
9,0.008598745028386548,0
6,0.04284648676679502,0
6,0.010313317064330876,0
9,0.007588277420013812,0
0,0.006800710046689814,0
2,0.023241827858988148,0
11,0.028092767963456302,0
0,0.02573976210243616,0
8,0.041254554409245164,0
0,0.06259167395815529,0
4,0.0912028262447946,0
2,0.010572695148005776,0
9,0.01802230450482048,0
0,0.002161406647824897,0
0,0.0060274870634477095,0
7,0.01302937985027254,0
2,0.0035712271918255513,0
0,0.0032948409149436476,0
0,0.017183353327459117,0
0,0.008356580454332308,0
11,0.055451420588702865,0
0,0.014597004330007502,0
0,0.016565076691365553,0
7,0.005455144176157385,0
5,0.00584961402800674,0
6,0.0005357504861615339,0
3,0.00010383625076616218,0
1,0.01773699824697973,0
0,0.007481906233720516,0
0,0.02011981254915308,0
0,0.018157285960789454,0
0,0.011533302838756886,0
9,0.010207751062199573,0
2,0.018427127122538394,0
6,0.0018317107394565028,0
11,0.027151415146560887,0
0,0.027028511451587335,0
0,0.015021975565094514,0
5,0.03303445580003422,0
5,0.017823998828511354,0
8,0.048906293759466576,0
8,0.015696110614220247,0
18,0.11223392201900806,0
0,0.07179657836675511,0
0,0.010585130729516215,0
16,0.07102747210376285,0
0,0.0048130048956178785,0
0,0.002858394029724038,0
11,0.019404904714628402,0
0,0.04550030270778884,0
0,0.0018708022861436925,0
6,0.016155151425243156,0
1,0.003031929330891657,0
0,0.016589321724135263,0
8,0.007825248374847242,0
0,0.012592082804870335,0
4,0.0019149952630038213,0
0,0.026354553810216494,0
0,0.006897760220989367,0
1,0.06393875248873751,0
8,0.0020794035055950737,0
7,0.02752329949341557,0
4,0.0007092089783158051,0
0,0.016676371056861036,0
0,0.001559284254482188,0
3,0.019437898851495897,0
5,0.0010614294364672025,0
0,0.006239622097280173,0
12,0.04731455435744141,1
0,0.01613246971829472,0
0,0.007686012314616659,0
1,0.015468034976112516,0
7,0.011456616901545867,0
5,0.0005745536559460047,0
0,0.004046750458436158,0
0,0.019153370860840683,0
0,0.023181927903133028,0
0,0.018870992557976723,0
4,5.989807506281823e-05,0
0,0.0009843606152326058,0
0,0.003402698441211022,0
3,0.0318069545898173,0
8,0.014952306152985446,0
0,0.008652744121407902,0
0,0.016017253608189203,0
1,0.01568719821532712,0
5,0.019347164291603294,0
13,0.0567576595930504,0
9,0.0026693476447206934,0
2,0.04961170014921702,0
9,0.0027179392009892534,0
0,0.007303724610541289,0
3,0.011322515527725056,0
0,0.007042580837307037,0
7,0.03880061184041673,0
1,0.0113321042106782,0
2,0.0028018083631535192,0
0,0.006633528934592935,0
0,0.01918572072857261,0
3,0.025698357823316444,0
0,0.02343216669961191,0
0,0.018676829773977124,0
3,0.028203904352517753,0
0,0.006869218291975577,0
2,0.021744535446739547,0
1,0.030652962573323315,0
0,0.0080510941587864,0
0,0.0037346292029396327,0
3,0.004637273005363766,0
5,0.016010537189717094,0
0,0.0008379758889707532,0
0,0.00977306011915789,0
3,0.011355643745776736,0
7,0.02134586569318488,0
3,0.020935218306382616,0
0,0.03590443104318992,1
0,0.020484723935792336,0
10,0.011573767644772507,0
0,0.023093315313771297,0
9,0.0032415503469827352,0
5,0.06202109232055809,0
0,0.01581041446472825,0
0,0.06966190502906143,0
2,0.017824669992506793,0
4,0.03187293305376124,0
0,0.0049819959945232705,0
2,0.0006060036872848161,0
11,0.031762808988817615,0
0,0.003029703693334288,0
0,0.0016103769780134703,0
0,0.006946703813296931,0
6,0.06295491897870871,0
3,0.01419660914877226,0
0,0.0031331539675331604,0
4,0.008084168215236876,0
6,0.012852202283655053,0
9,0.04258139158714199,0
0,0.002186538425725331,0
2,0.004571600276498871,0
7,0.01286304024389741,0
1,0.008604876751885024,0
12,0.0298416646144491,0
9,0.0070091294512430085,0
14,0.05703045911286069,0
2,0.016369495100737593,1
4,0.05367316163305804,0
0,0.0028515389317793024,0
1,0.06220587861763665,0
0,0.006204663407538315,0
0,0.01965359469085209,0
5,0.00315107110290836,0
16,0.06783392083808436,0
4,0.11656988965777237,1
8,0.016679239558400023,0
6,0.020568618231351442,0
4,0.012475969882555503,0
0,0.002802678905467499,0
0,0.02542284106404372,0
0,0.019564295756749124,0
4,0.025140363887771508,0
5,0.058256249640790556,0
0,0.020570227775951837,0
4,0.005283137483339507,0
10,0.02493526963077806,0
3,0.0024777030140490544,0
5,0.0037264773014296275,0
0,0.0033049613380216883,0
0,0.0065770389779488915,0
0,0.009792096932709327,0
0,0.009167878236956755,0
9,0.002475858624454216,0
10,0.010296508442556975,0
0,0.005115457770098075,0
0,0.0014288888650579674,0
0,0.005362446228503348,0
1,0.054380414638507055,0
4,0.0006102774775817241,0
0,0.009520408156019835,0
7,0.0016772501242199847,0
0,0.04284444257538418,0
4,0.0013391918414755297,0
0,0.013919872573388515,0
3,0.013558415778752993,0
10,0.0853041544866907,0
7,0.056812500541575994,0
0,0.003760297508355488,0
7,0.019913066460522443,0
7,0.010011487080343742,0
8,0.0042625471664919715,1
0,0.00534481090850355,0
1,0.009847893789693253,0
0,0.031732921169597965,0
0,0.02492674102678455,0
0,0.0030318752329100323,0
2,0.00753270847958067,0
2,0.021908951091939865,0
6,0.003299272574949542,0
0,2.0479510614689126e-05,0
11,0.023489314004669203,0
6,0.060583148930370964,0
0,0.00865245676720415,0
0,0.001385260721074128,0
9,0.02415541685223129,0
0,0.017123126936676756,0
10,0.013508510998581899,0
0,0.05546523064112499,0
4,0.0008802802993596667,0
0,0.013364238144130798,0
5,0.004328543283140001,0
9,0.021191796082192908,0
7,0.020374266769218174,0
1,0.012161781370989498,0
0,0.00727755002115595,0
0,0.042820138380316806,0
0,0.015191883162090938,0
0,0.0020072535168445273,0
9,0.005477894072526789,0
2,0.016760088806511874,0
0,0.0056117404142020585,0
0,0.0012440565447833644,0
3,0.014981967348007925,0
11,0.03242256544448857,0
7,0.002597187931271366,0
3,0.05328468115336198,0
0,0.014560975926129151,0
0,0.005025729688999148,0
0,0.008055517432674561,0
0,0.01654539584218305,0
0,0.0044258263503243215,0
3,0.005558845771965267,0
6,0.02186649886860556,0
0,0.01470231425170799,0
5,0.026484890389563833,0
0,0.017719627152819137,0
8,0.011210177829460814,0
0,0.0373187775222955,0
2,0.002027694066371026,0
6,0.05671776477296629,0
0,0.0014734141527383432,0
2,0.03241906064967117,0
0,0.0026945182991167473,0
6,0.08641129598760129,0
0,0.0004605957298696946,0
7,0.01431556550152056,0
0,0.008007513076487161,0
0,0.05956890177066323,0
3,0.028385206960929003,0
12,0.05209169657729421,0
11,0.04207952785790315,1
0,0.055954352469019766,0
8,0.00030594123227872496,0
0,0.00793888093100194,0
0,0.028562750470307093,0
13,0.05182699341103522,0
1,0.01954754147932582,0
0,0.0019220936993732056,0
1,0.03304808023119803,0
1,0.05879444190716453,0
1,0.0054194398285108145,0
6,0.006742210408261751,0
0,0.003933386039639608,0
0,0.008661714199392113,0
0,0.04806773695666682,0
0,0.015233746719823943,0
8,0.05722320952789594,0
0,0.04690999069929529,0
0,0.014811658917672705,0
0,0.007785195588085276,0
